,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,season,team
35,2019-05-05,15:00,Serie A,Matchweek 35,Sun,Away,D,2,2,Sassuolo,0.9,2.0,33.0,10073.0,Paolo Sammarco,3-5-2,Antonio Giua,Match Report,,5.0,3.0,15.8,2019,Frosinone
36,2019-05-12,15:00,Serie A,Matchweek 36,Sun,Home,L,1,3,Udinese,1.8,2.0,53.0,12261.0,Daniel Ciofani,3-4-1-2,Fabrizio Pasqua,Match Report,,24.0,5.0,19.2,2019,Frosinone
37,2019-05-19,18:00,Serie A,Matchweek 37,Sun,Away,L,0,2,Milan,2.2,1.7,40.0,61765.0,Paolo Sammarco,3-5-2,Gianluca Manganiello,Match Report,,14.0,1.0,21.1,2019,Frosinone
38,2019-05-25,18:00,Serie A,Matchweek 38,Sat,Home,D,0,0,Chievo,0.8,0.1,53.0,12167.0,Paolo Sammarco,3-5-2,Antonio Di Martino,Match Report,,14.0,3.0,21.2,2019,Frosinone
1,2018-08-18,18:00,Serie A,Matchweek 1,Sat,Home,L,2,3,Juventus,1.1,3.1,28.0,29500.0,Ivan Radovanović,4-3-3,Fabrizio Pasqua,Match Report,,5.0,1.0,27.8,2019,Chievo
2,2018-08-26,20:30,Serie A,Matchweek 2,Sun,Away,L,1,6,Fiorentina,0.7,3.5,54.0,27790.0,Ivan Radovanović,4-3-3,Rosario Abisso,Match Report,,8.0,3.0,17.2,2019,Chievo
3,2018-09-02,20:30,Serie A,Matchweek 3,Sun,Home,D,0,0,Empoli,1.1,1.2,35.0,8100.0,Ivan Radovanović,4-3-1-2,Piero Giacomelli,Match Report,,9.0,3.0,17.9,2019,Chievo
4,2018-09-16,12:30,Serie A,Matchweek 4,Sun,Away,D,2,2,Roma,1.6,2.4,44.0,39849.0,Ivan Radovanović,4-1-2-1-2◆,Paolo Mazzoleni,Match Report,,13.0,5.0,22.0,2019,Chievo
5,2018-09-23,15:00,Serie A,Matchweek 5,Sun,Home,L,0,2,Udinese,1.5,1.1,59.0,10000.0,Ivan Radovanović,4-1-2-1-2◆,Luca Pairetto,Match Report,,14.0,5.0,17.1,2019,Chievo
6,2018-09-26,21:00,Serie A,Matchweek 6,Wed,Away,L,0,2,Genoa,1.2,1.3,51.0,18969.0,Ivan Radovanović,4-3-3,Fabrizio Pasqua,Match Report,,9.0,1.0,15.1,2019,Chievo
7,2018-09-30,15:00,Serie A,Matchweek 7,Sun,Home,L,0,1,Torino,0.3,1.6,37.0,10500.0,Ivan Radovanović,4-4-2,Marco Guida,Match Report,,9.0,1.0,24.0,2019,Chievo
8,2018-10-07,15:00,Serie A,Matchweek 8,Sun,Away,L,1,3,Milan,0.5,2.7,32.0,48088.0,Sergio Pellissier,4-4-2,Giampaolo Calvarese,Match Report,,13.0,1.0,22.8,2019,Chievo
