,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,season,team
11,2016-10-29,20:00,Ligue 1,Matchweek 11,Sat,Home,W,2,0,Caen,,,42.0,16896.0,Clément Lenglet,4-3-3,Tony Chapron,Match Report,,11.0,3.0,,2017,Nancy
12,2016-11-05,17:00,Ligue 1,Matchweek 12,Sat,Away,L,0,6,Monaco,,,42.0,5539.0,Clément Lenglet,4-4-2,François Letexier,Match Report,,8.0,1.0,,2017,Nancy
13,2016-11-19,20:00,Ligue 1,Matchweek 13,Sat,Home,W,1,0,Dijon,,,54.0,16341.0,Clément Lenglet,4-3-3,Olivier Thual,Match Report,,14.0,5.0,,2017,Nancy
14,2016-11-26,20:00,Ligue 1,Matchweek 14,Sat,Away,D,0,0,Montpellier,,,42.0,9463.0,Clément Lenglet,4-3-3,Karim Abed,Match Report,,5.0,2.0,,2017,Nancy
15,2016-11-30,19:00,Ligue 1,Matchweek 15,Wed,Home,W,4,0,Metz,,,52.0,19085.0,Youssouf Hadji,4-3-3,Jérôme Miguelgorry,Match Report,,17.0,7.0,,2017,Nancy
16,2016-12-04,17:00,Ligue 1,Matchweek 16,Sun,Away,L,0,3,Marseille,,,36.0,27854.0,Youssouf Hadji,4-3-3,François Letexier,Match Report,,7.0,2.0,,2017,Nancy
17,2016-12-10,20:00,Ligue 1,Matchweek 17,Sat,Home,W,2,0,Angers,,,48.0,17205.0,Clément Lenglet,4-3-3,Sébastien Desiage,Match Report,,12.0,6.0,,2017,Nancy
19,2016-12-17,20:00,Ligue 1,Matchweek 18,Sat,Away,D,1,1,Toulouse,,,46.0,15061.0,Clément Lenglet,4-3-3,Bartolomeu Varela,Match Report,,10.0,3.0,,2017,Nancy
20,2016-12-21,20:50,Ligue 1,Matchweek 19,Wed,Away,D,0,0,Saint-Étienne,,,36.0,26621.0,Clément Lenglet,4-3-3,Olivier Thual,Match Report,,5.0,3.0,,2017,Nancy
23,2017-01-14,20:00,Ligue 1,Matchweek 20,Sat,Home,W,1,0,Bastia,,,50.0,15423.0,Vincent Muratori,4-3-3,Karim Abed,Match Report,,15.0,4.0,,2017,Nancy
25,2017-01-28,20:00,Ligue 1,Matchweek 22,Sat,Home,L,0,2,Bordeaux,,,52.0,16589.0,Youssouf Hadji,4-3-3,Jérôme Brisard,Match Report,,11.0,1.0,,2017,Nancy
27,2017-02-05,17:00,Ligue 1,Matchweek 23,Sun,Away,W,2,0,Nantes,,,39.0,20250.0,Vincent Muratori,4-3-3,Clément Turpin,Match Report,,8.0,3.0,,2017,Nancy
28,2017-02-08,19:00,Ligue 1,Matchweek 24,Wed,Away,L,0,4,Lyon,,,33.0,28349.0,Youssouf Hadji,3-5-2,Bartolomeu Varela,Match Report,,7.0,2.0,,2017,Nancy
29,2017-02-11,20:00,Ligue 1,Matchweek 25,Sat,Home,L,0,3,Montpellier,,,53.0,17611.0,Julien Cétout,4-3-3,Sébastien Desiage,Match Report,,15.0,4.0,,2017,Nancy
30,2017-02-18,20:00,Ligue 1,Matchweek 26,Sat,Away,L,0,1,Angers,,,53.0,10569.0,Youssouf Hadji,4-3-3,Olivier Thual,Match Report,,8.0,1.0,,2017,Nancy
31,2017-02-21,18:30,Ligue 1,Matchweek 21,Tue,Away,L,0,1,Caen,,,55.0,14760.0,Julien Cétout,4-3-3,Nicolas Rainville,Match Report,,6.0,2.0,,2017,Nancy
32,2017-02-25,20:00,Ligue 1,Matchweek 27,Sat,Home,D,0,0,Toulouse,,,57.0,16323.0,Youssouf Hadji,4-3-3,Benoît Millot,Match Report,,9.0,2.0,,2017,Nancy
33,2017-03-04,17:00,Ligue 1,Matchweek 28,Sat,Away,L,0,1,Paris S-G,,,29.0,47032.0,Vincent Muratori,4-3-3,Antony Gautier,Match Report,,10.0,3.0,,2017,Nancy
34,2017-03-11,20:00,Ligue 1,Matchweek 29,Sat,Home,L,1,2,Lille,,,42.0,17500.0,Vincent Muratori,4-3-3,Amaury Delerue,Match Report,,17.0,3.0,,2017,Nancy
35,2017-03-18,20:00,Ligue 1,Matchweek 30,Sat,Home,L,2,3,Lorient,,,43.0,16549.0,Youssouf Hadji,4-3-3,Franck Schneider,Match Report,,14.0,7.0,,2017,Nancy
36,2017-03-31,19:00,Ligue 1,Matchweek 31,Fri,Away,L,0,1,Guingamp,,,27.0,14279.0,Youssouf Hadji,4-4-2,Jérôme Miguelgorry,Match Report,,4.0,1.0,,2017,Nancy
37,2017-04-08,20:00,Ligue 1,Matchweek 32,Sat,Home,W,3,0,Rennes,,,36.0,18009.0,Vincent Muratori,4-3-3,Jérôme Brisard,Match Report,,14.0,5.0,,2017,Nancy
38,2017-04-15,17:00,Ligue 1,Matchweek 33,Sat,Away,L,1,3,Nice,,,34.0,22518.0,Michaël Chrétien,4-3-3,Mikael Lesage,Match Report,,8.0,3.0,,2017,Nancy
39,2017-04-21,20:45,Ligue 1,Matchweek 34,Fri,Home,D,0,0,Marseille,,,30.0,20087.0,Michaël Chrétien,4-3-3,Nicolas Rainville,Match Report,,9.0,2.0,,2017,Nancy
40,2017-04-29,20:00,Ligue 1,Matchweek 35,Sat,Away,L,1,2,Metz,,,57.0,20009.0,Michaël Chrétien,4-3-3,François Letexier,Match Report,,8.0,4.0,,2017,Nancy
41,2017-05-06,20:00,Ligue 1,Matchweek 36,Sat,Home,L,0,3,Monaco,,,48.0,19519.0,Youssouf Hadji,4-4-1-1,Ruddy Buquet,Match Report,,6.0,2.0,,2017,Nancy
42,2017-05-14,21:00,Ligue 1,Matchweek 37,Sun,Away,L,0,2,Dijon,,,50.0,13212.0,Michaël Chrétien,4-2-3-1,Antony Gautier,Match Report,,9.0,2.0,,2017,Nancy
43,2017-05-20,21:00,Ligue 1,Matchweek 38,Sat,Home,W,3,1,Saint-Étienne,,,40.0,17054.0,Julien Cétout,4-3-3,Benoît Millot,Match Report,,14.0,5.0,,2017,Nancy
0,2016-08-12,20:00,Ligue 1,Matchweek 1,Fri,Home,L,0,1,Paris S-G,,,27.0,13122.0,Yannick Cahuzac,4-3-2-1,Franck Schneider,Match Report,,10.0,0.0,,2017,Bastia
1,2016-08-20,20:00,Ligue 1,Matchweek 2,Sat,Away,W,3,0,Lorient,,,48.0,10256.0,Yannick Cahuzac,4-1-2-1-2◆,Amaury Delerue,Match Report,,16.0,7.0,,2017,Bastia
2,2016-08-27,20:00,Ligue 1,Matchweek 3,Sat,Away,L,0,2,Caen,,,48.0,15695.0,Yannick Cahuzac,4-4-2,Lionel Jaffredo,Match Report,,5.0,1.0,,2017,Bastia
3,2016-09-10,20:00,Ligue 1,Matchweek 4,Sat,Home,W,2,1,Toulouse,,,46.0,9966.0,Yannick Cahuzac,4-2-3-1,Benoît Millot,Match Report,,5.0,4.0,,2017,Bastia
4,2016-09-18,17:00,Ligue 1,Matchweek 5,Sun,Away,L,0,1,Saint-Étienne,,,38.0,22245.0,Yannick Cahuzac,4-3-3,François Letexier,Match Report,,8.0,3.0,,2017,Bastia
5,2016-09-21,19:00,Ligue 1,Matchweek 6,Wed,Home,D,0,0,Nancy,,,62.0,9193.0,Yannick Cahuzac,4-2-3-1,Johan Hamel,Match Report,,10.0,5.0,,2017,Bastia
6,2016-09-24,20:00,Ligue 1,Matchweek 7,Sat,Home,W,1,0,Guingamp,,,62.0,9387.0,Yannick Cahuzac,4-2-3-1,Amaury Delerue,Match Report,,11.0,6.0,,2017,Bastia
7,2016-10-01,20:00,Ligue 1,Matchweek 8,Sat,Away,L,0,1,Nantes,,,54.0,20129.0,Yannick Cahuzac,4-3-2-1,Bartolomeu Varela,Match Report,,12.0,6.0,,2017,Bastia
8,2016-10-15,20:00,Ligue 1,Matchweek 9,Sat,Home,L,1,2,Angers,,,55.0,9303.0,Yannick Cahuzac,4-2-3-1,Franck Schneider,Match Report,,12.0,3.0,,2017,Bastia
9,2016-10-22,20:00,Ligue 1,Matchweek 10,Sat,Away,L,1,2,Lille,,,47.0,25932.0,Yannick Cahuzac,4-2-3-1,Ruddy Buquet,Match Report,,5.0,1.0,,2017,Bastia
11,2016-10-29,20:00,Ligue 1,Matchweek 11,Sat,Home,D,0,0,Dijon,,,53.0,10048.0,Yannick Cahuzac,4-2-3-1,Lionel Jaffredo,Match Report,,19.0,11.0,,2017,Bastia
12,2016-11-05,20:00,Ligue 1,Matchweek 12,Sat,Away,L,1,2,Lyon,,,32.0,33886.0,Yannick Cahuzac,4-3-2-1,Franck Schneider,Match Report,,10.0,4.0,,2017,Bastia
13,2016-11-19,20:00,Ligue 1,Matchweek 13,Sat,Home,D,1,1,Montpellier,,,45.0,10189.0,Mehdi Mostefa,4-3-3,Sébastien Moreira,Match Report,,16.0,3.0,,2017,Bastia
14,2016-11-27,17:00,Ligue 1,Matchweek 14,Sun,Away,D,1,1,Nice,,,33.0,20856.0,Yannick Cahuzac,5-3-2,Lionel Jaffredo,Match Report,,10.0,2.0,,2017,Bastia
15,2016-11-30,19:00,Ligue 1,Matchweek 15,Wed,Home,D,1,1,Bordeaux,,,50.0,11421.0,Yannick Cahuzac,5-3-2,Sébastien Desiage,Match Report,,13.0,6.0,,2017,Bastia
16,2016-12-03,20:00,Ligue 1,Matchweek 16,Sat,Away,L,0,5,Monaco,,,46.0,7019.0,Yannick Cahuzac,3-4-3,Benoît Millot,Match Report,,7.0,0.0,,2017,Bastia
17,2016-12-10,20:00,Ligue 1,Matchweek 17,Sat,Home,W,2,0,Metz,,,48.0,9882.0,Jean-Louis Leca,4-3-2-1,Saïd Ennjimi,Match Report,,16.0,6.0,,2017,Bastia
18,2016-12-17,20:00,Ligue 1,Matchweek 18,Sat,Away,W,2,1,Rennes,,,35.0,22637.0,Yannick Cahuzac,4-2-3-1,Clément Turpin,Match Report,,14.0,5.0,,2017,Bastia
19,2016-12-21,20:50,Ligue 1,Matchweek 19,Wed,Home,L,1,2,Marseille,,,42.0,12558.0,Jean-Louis Leca,4-3-2-1,Benoît Millot,Match Report,,17.0,4.0,,2017,Bastia
21,2017-01-14,20:00,Ligue 1,Matchweek 20,Sat,Away,L,0,1,Nancy,,,50.0,15423.0,Yannick Cahuzac,4-3-2-1,Karim Abed,Match Report,,11.0,2.0,,2017,Bastia
22,2017-01-20,20:45,Ligue 1,Matchweek 21,Fri,Home,D,1,1,Nice,,,29.0,9757.0,Yannick Cahuzac,3-4-3,Clément Turpin,Match Report,,11.0,2.0,,2017,Bastia
23,2017-01-28,20:00,Ligue 1,Matchweek 22,Sat,Home,D,1,1,Caen,,,50.0,9350.0,Jean-Louis Leca,4-3-2-1,Amaury Delerue,Match Report,,11.0,3.0,,2017,Bastia
24,2017-02-04,20:00,Ligue 1,Matchweek 23,Sat,Away,L,1,2,Montpellier,,,47.0,8960.0,Yannick Cahuzac,4-3-2-1,Olivier Thual,Match Report,,15.0,2.0,,2017,Bastia
25,2017-02-11,20:00,Ligue 1,Matchweek 25,Sat,Away,L,1,4,Toulouse,,,49.0,11218.0,Yannick Cahuzac,4-3-2-1,Jérôme Miguelgorry,Match Report,,12.0,4.0,,2017,Bastia
26,2017-02-17,20:45,Ligue 1,Matchweek 26,Fri,Home,D,1,1,Monaco,,,35.0,10059.0,Jean-Louis Leca,3-4-3,Clément Turpin,Match Report,,9.0,3.0,,2017,Bastia
27,2017-02-25,20:00,Ligue 1,Matchweek 27,Sat,Away,L,0,3,Angers,,,49.0,12205.0,Yannick Cahuzac,3-5-2,Karim Abed,Match Report,,12.0,3.0,,2017,Bastia
28,2017-03-01,19:30,Ligue 1,Matchweek 24,Wed,Home,D,2,2,Nantes,,,36.0,11539.0,Jean-Louis Leca,4-4-2,Ruddy Buquet,Match Report,,6.0,2.0,,2017,Bastia
29,2017-03-04,20:00,Ligue 1,Matchweek 28,Sat,Home,D,0,0,Saint-Étienne,,,37.0,10174.0,Jean-Louis Leca,4-3-3,Nicolas Rainville,Match Report,,6.0,1.0,,2017,Bastia
30,2017-03-11,20:00,Ligue 1,Matchweek 29,Sat,Away,L,0,5,Guingamp,,,39.0,14419.0,Mehdi Mostefa,4-4-2,Antony Gautier,Match Report,,2.0,1.0,,2017,Bastia
31,2017-03-17,19:00,Ligue 1,Matchweek 30,Fri,Away,L,0,1,Metz,,,47.0,17006.0,Yannick Cahuzac,4-2-3-1,Johan Hamel,Match Report,,6.0,0.0,,2017,Bastia
32,2017-04-01,19:00,Ligue 1,Matchweek 31,Sat,Home,L,0,1,Lille,,,44.0,9908.0,Yannick Cahuzac,4-4-2,Benoît Millot,Match Report,,14.0,2.0,,2017,Bastia
33,2017-04-08,20:00,Ligue 1,Matchweek 32,Sat,Away,W,2,1,Dijon,,,33.0,11712.0,Yannick Cahuzac,4-2-3-1,François Letexier,Match Report,,13.0,7.0,,2017,Bastia
34,2017-04-16,17:00,Ligue 1,Matchweek 33,Sun,Home,L,0,0,Lyon,,,32.0,,Yannick Cahuzac,4-2-3-1,Amaury Delerue,Match Report,Match awarded to Lyon,3.0,2.0,,2017,Bastia
35,2017-04-22,20:00,Ligue 1,Matchweek 34,Sat,Away,L,0,2,Bordeaux,,,40.0,25487.0,Yannick Cahuzac,4-2-3-1,Tony Chapron,Match Report,,13.0,1.0,,2017,Bastia
36,2017-04-29,20:00,Ligue 1,Matchweek 35,Sat,Home,W,1,0,Rennes,,,41.0,,Yannick Cahuzac,4-4-1-1,Jérôme Miguelgorry,Match Report,,4.0,3.0,,2017,Bastia
